Entity_id,label,description
/m/0ftfw,San Salvador,"San Salvador is the capital and largest city of El Salvador. It is located in the valley of the Acelhuate River and is known for its rich history, cultural heritage, and vibrant arts scene."
/m/0fthdk,Dakota Fanning,"Dakota Fanning is an American actress known for her roles in films like ""I Am Sam,"" ""War of the Worlds,"" and ""The Twilight Saga."" She began her acting career at a young age and has since established herself as a versatile and talented performer."
/m/0fthl,Santo Domingo,"Santo Domingo is the capital and largest city of the Dominican Republic. It is known for its historic colonial district, vibrant culture, beautiful beaches, and lively nightlife."
/m/0ftjx,Sofia,"Sofia is the capital and largest city of Bulgaria. It is known for its impressive architecture, including the iconic Alexander Nevsky Cathedral, and its vibrant cultural and historical attractions."
/m/0ftkx,Taipei,"Taipei is the capital city of Taiwan and is known for its vibrant cityscape, bustling night markets, and cultural attractions such as the National Palace Museum and Taipei 101 skyscraper."
/m/0ftlkg,34th Academy Awards,"The 34th Academy Awards, honoring the best in film for 1961, were held on April 9, 1962 at the Santa Monica Civic Auditorium in Santa Monica, California."
/m/0ftlx,Tehran,"Tehran, the capital of Iran, is a vibrant metropolis known for its rich history, bustling bazaars, stunning architecture, and cultural attractions such as the Golestan Palace and Azadi Tower."
/m/0ftlxj,33rd Academy Awards,"The 33rd Academy Awards, held on April 17, 1961, honored the best films of 1960. ""The Apartment"" became the biggest winner, receiving five awards, including Best Picture and Best Director for Billy Wilder."
/m/0ftn8,Tunis,"Tunis is the capital city of Tunisia, located on the Mediterranean coast. It is known for its historic medina, ancient ruins, beautiful mosques, and vibrant culture, making it a popular tourist destination."
/m/0ftns,Valletta,"Valletta is the capital city of Malta, known for its rich history, stunning architecture, and UNESCO World Heritage status. It offers a blend of medieval and modern attractions, including the impressive St. John's Co-Cathedral and beautiful waterfront views."
/m/0ftps,Rick Wakeman,"Rick Wakeman is a highly acclaimed English musician known for his virtuosic keyboard playing. He has been a member of the progressive rock band Yes, and has also released numerous successful solo albums. He is considered one of the greatest keyboardists in the history of rock music. In addition to his musical career, Wakeman has also worked as a television and radio presenter, as well as an author, publishing several books about his musical experiences. His innovative style and technical skill have made him an influential figure in the world of rock and progressive music."
/m/0ftqr,Nobuo Uematsu,Nobuo Uematsu is a renowned Japanese video game composer known for his work on the Final Fantasy series. His compositions are often praised for their emotional depth and memorable melodies.
/m/0fttg,Montgomery,"Montgomery is the capital city of Alabama and the county seat of Montgomery County. It is known for its rich history, including being a key city during the Civil Rights Movement."
/m/0ftvg,Little Rock,"Little Rock is the capital and largest city of Arkansas. It is known for its vibrant culture, historic sites, including the Little Rock Central High School National Historic Site, and beautiful natural surroundings."
/m/0ftvz,Tallahassee,"Tallahassee is the capital of Florida and the county seat of Leon County. It is known for its vibrant art and music scene, diverse culture, and beautiful parks and trails."
/m/0ftxc,Springfield,"Springfield, Illinois is the capital city of Illinois and the county seat of Sangamon County. It is known for its historical significance, being the home of Abraham Lincoln, and its vibrant cultural scene."
/m/0ftxw,Indianapolis,"Located in the Midwestern United States, Indianapolis is the capital and largest city of Indiana. Known for its sports culture, including the famous Indianapolis Motor Speedway, it offers a mix of history, arts, and vibrant urban life."
/m/0ftyc,Topeka,"Located in northeast Kansas, Topeka is the capital city known for its rich history and attractions like the Kansas State Capitol, Gage Park, and the Brown v. Board of Education National Historic Site."
/m/0fv4v,Ivory Coast,"Ivory Coast, officially known as the Republic of Côte d'Ivoire, is a country in West Africa. It is known for its diverse culture, rich history, vibrant music, and being a leading global producer of cocoa."
/m/0fv6dr,Marc Joseph,Marc Ellis Joseph is an English footballer who plays for Witton Albion as a defender. He is an Antigua and Barbuda international.
/m/0fv89q,28th Academy Awards,"The 28th Academy Awards took place on March 21, 1956, honoring the best films of 1955. It was hosted by Bob Hope and held at the RKO Pantages Theatre in Hollywood, California."
/m/0fv_t,Columbia,"Columbia is the capital and second-largest city of South Carolina. It is known for its historic architecture, museums, vibrant arts scene, and being home to the University of South Carolina."
/m/0fvd03,University of Westminster,The University of Westminster is a renowned institution offering a wide range of undergraduate and postgraduate programs across various fields. It is known for its diverse student body and strong emphasis on practical and industry-relevant education.
/m/0fvf9q,Scott Rudin,"Scott Rudin is an American film and theater producer known for producing critically acclaimed films such as ""The Social Network"" and ""No Country for Old Men."" He has won numerous awards for his work in the entertainment industry."
/m/0fvly,Newcastle United F.C.,"Newcastle United F.C. is a storied football club based in Newcastle upon Tyne, England. Founded in 1892, they play their home games at St. James' Park and have a passionate fanbase known as the ""Toon Army."""
/m/0fvppk,Icon Productions,Icon Productions is an American film production company founded by actor Mel Gibson and producer Bruce Davey. It has produced critically acclaimed films such as Braveheart and The Passion of the Christ.
/m/0fvr1,Donnie Darko,"Donnie Darko is a psychological sci-fi film about a troubled teenager who follows a mysterious giant rabbit that manipulates his actions, challenging the boundaries between reality and delusion."
